source_id,target_reg,pred,media_type
300,2.0,2.3579669333420976,movie
301,2.0,2.8052992504102945,movie
302,2.5,1.9624368681973607,movie
303,3.0,2.7840593701035763,movie
304,3.0,3.7470388342711174,movie
305,3.0,3.6294570069865926,movie
306,3.0,3.331280333819025,movie
307,3.0,2.7709301444619965,movie
308,3.0,3.164918914366612,movie
309,4.0,3.535678524039491,movie
310,4.0,3.5816365965273675,movie
311,4.0,3.876099171709138,movie
312,4.0,3.3100268320757644,movie
313,4.0,4.092555682385836,movie
314,2.5,3.124485723923848,movie
315,4.5,3.396605735884674,movie
316,3.0,4.189021609056819,movie
317,3.0,2.7934844039099245,movie
318,3.5,3.5444480842464805,movie
319,2.0,2.233616459541086,movie
320,2.0,2.312053208523463,movie
321,4.0,3.1334163895250375,movie
322,3.0,2.8057973774271354,movie
323,3.5,4.013742087413401,movie
324,3.5,4.031344548989092,movie
325,3.5,3.7691442716792496,movie
326,4.0,3.2879612928253095,movie
327,2.5,3.4729067595447183,movie
328,3.0,3.7327871008173403,movie
329,3.5,2.5256973801445266,movie
330,2.0,3.0905142597747264,movie
331,4.0,3.603664537782641,movie
332,3.5,3.4162808543028453,movie
333,3.0,3.7721116984825174,movie
334,2.5,2.7211378982484766,movie
335,2.5,2.397162814375899,movie
336,4.0,3.6624729698392122,movie
337,4.5,3.222830318185248,movie
338,4.0,3.9084610803122315,movie
339,4.0,3.7813790276884776,movie
340,4.0,3.6143067787306267,movie
341,3.0,3.3521893141933155,movie
342,5.0,4.088076577475508,movie
343,3.5,3.432635535817038,movie
344,4.0,3.5726783971307485,movie
345,2.0,2.3186212773631665,movie
346,3.0,3.59609284432849,movie
347,2.5,2.828104632413206,movie
348,2.5,2.5318497635547463,movie
349,2.5,2.6684920317067293,movie
350,2.5,2.4431469247386466,movie
351,3.5,3.05017956089216,movie
352,1.0,2.6013613992726725,movie
353,3.0,2.4966330800451315,movie
354,3.0,2.30903632006036,movie
355,2.0,2.735195087847504,movie
356,3.0,3.2982980416279313,movie
357,4.5,3.971098794716309,movie
358,2.5,2.6927009631918413,movie
359,4.5,3.98224682992477,movie
360,4.5,4.183545778775748,movie
361,3.0,3.3497104975322545,movie
362,3.0,3.62519790686283,movie
363,2.0,2.2277315747231428,movie
364,2.0,2.806641009277965,movie
365,3.5,3.448042463478403,movie
